borough,age,date,asthma_er_count,ppt
Queens,Ages 5-17 years,2017-08-21,2,0
Queens,Ages 5-17 years,2017-08-22,2,0
Queens,Ages 5-17 years,2017-08-23,3,7.507940459614508
Queens,Ages 5-17 years,2017-08-24,6,0
Queens,Ages 5-17 years,2017-08-25,1,0
Queens,Ages 5-17 years,2017-08-26,5,0
Queens,Ages 5-17 years,2017-08-27,3,0
Queens,Ages 5-17 years,2017-08-28,8,0
Queens,Ages 5-17 years,2017-08-29,3,0
Queens,Ages 5-17 years,2017-08-30,3,13.988669733635392
Queens,Ages 5-17 years,2017-08-31,6,0
Queens,Ages 5-17 years,2017-09-01,2,0.08168041251819823
Queens,Ages 5-17 years,2017-09-02,5,0
Queens,Ages 5-17 years,2017-09-03,5,20.763820014987303
Queens,Ages 5-17 years,2017-09-04,6,5.534853662771492
Queens,Ages 5-17 years,2017-09-05,2,0
Queens,Ages 5-17 years,2017-09-06,3,0.0874696922083
Queens,Ages 5-17 years,2017-09-07,4,13.170529209227263
Queens,Ages 5-17 years,2017-09-08,4,0
Queens,Ages 5-17 years,2017-09-09,8,0
Queens,Ages 5-17 years,2017-09-10,6,0
Queens,Ages 5-17 years,2017-09-11,11,0
Queens,Ages 5-17 years,2017-09-12,12,0
Queens,Ages 5-17 years,2017-09-13,10,0
Queens,Ages 5-17 years,2017-09-14,11,2.208251174219405
Queens,Ages 5-17 years,2017-09-15,11,0.6892991938784104
Queens,Ages 5-17 years,2017-09-16,8,0
Queens,Ages 5-17 years,2017-09-17,8,0.09205524040653305
Queens,Ages 5-17 years,2017-09-18,28,0
Queens,Ages 5-17 years,2017-09-19,11,0.06291614851394048
Queens,Ages 5-17 years,2017-09-20,9,7.8427893510604765
Queens,Ages 5-17 years,2017-09-21,6,0
Queens,Ages 5-17 years,2017-09-22,16,0
Queens,Ages 5-17 years,2017-09-23,3,0
Queens,Ages 5-17 years,2017-09-24,10,0
Queens,Ages 5-17 years,2017-09-25,10,0
Queens,Ages 5-17 years,2017-09-26,9,0
Queens,Ages 5-17 years,2017-09-27,10,0
Queens,Ages 5-17 years,2017-09-28,4,0.28140305137108873
Queens,Ages 5-17 years,2017-09-29,15,0
Queens,Ages 5-17 years,2017-09-30,5,0
Queens,Ages 5-17 years,2017-10-01,8,0.7193764938192153
Queens,Ages 5-17 years,2017-10-02,15,0
Queens,Ages 5-17 years,2017-10-03,12,0
Queens,Ages 5-17 years,2017-10-04,9,0
Queens,Ages 5-17 years,2017-10-05,10,0
Queens,Ages 5-17 years,2017-10-06,7,0.2358811840482822
Queens,Ages 5-17 years,2017-10-07,5,0
Queens,Ages 5-17 years,2017-10-08,9,0.03681003346727531
Queens,Ages 5-17 years,2017-10-09,12,5.05561058895408
Queens,Ages 5-17 years,2017-10-10,8,8.124270454105647
Queens,Ages 5-17 years,2017-10-11,9,0
Queens,Ages 5-17 years,2017-10-12,15,3.1497012680847685
Queens,Ages 5-17 years,2017-10-13,10,0.0023472669975629465
Queens,Ages 5-17 years,2017-10-14,7,0.620858090326794
Queens,Ages 5-17 years,2017-10-15,13,0.16946049601559235
Queens,Ages 5-17 years,2017-10-16,8,0.4442268952951093
Queens,Ages 5-17 years,2017-10-17,7,0
Queens,Ages 5-17 years,2017-10-18,12,0
Queens,Ages 5-17 years,2017-10-19,5,0
Queens,Ages 5-17 years,2017-10-20,9,0
Queens,Ages 5-17 years,2017-10-21,7,0
Queens,Ages 5-17 years,2017-10-22,7,0
Queens,Ages 5-17 years,2017-10-23,10,0
Queens,Ages 5-17 years,2017-10-24,8,4.874926729431375e-4
Queens,Ages 5-17 years,2017-10-25,7,6.323374534680097
Queens,Ages 5-17 years,2017-10-26,10,0
Queens,Ages 5-17 years,2017-10-27,7,0.8546956652818078
Queens,Ages 5-17 years,2017-10-28,4,0
Queens,Ages 5-17 years,2017-10-29,10,2.415230459493354
Queens,Ages 5-17 years,2017-10-30,11,85.41762847918756
Queens,Ages 5-17 years,2017-10-31,9,1.4972857168439462
Queens,Ages 5-17 years,2017-11-01,16,0
Queens,Ages 5-17 years,2017-11-02,14,0
Queens,Ages 5-17 years,2017-11-03,3,0
Queens,Ages 5-17 years,2017-11-04,8,0
Queens,Ages 5-17 years,2017-11-05,6,0.7412203677495189
Queens,Ages 5-17 years,2017-11-06,7,1.6362091237417344
Queens,Ages 5-17 years,2017-11-07,4,0.23789242036286887
Queens,Ages 5-17 years,2017-11-08,5,17.836108276970016
Queens,Ages 5-17 years,2017-11-09,5,0
Queens,Ages 5-17 years,2017-11-10,7,0.06943447146728958
Queens,Ages 5-17 years,2017-11-11,7,0
Queens,Ages 5-17 years,2017-11-12,12,0
Queens,Ages 5-17 years,2017-11-13,10,0
Queens,Ages 5-17 years,2017-11-14,7,1.401052442729243
Queens,Ages 5-17 years,2017-11-15,11,0
Queens,Ages 5-17 years,2017-11-16,2,2.7305003030568034
Queens,Ages 5-17 years,2017-11-17,6,2.520656444906547
Queens,Ages 5-17 years,2017-11-18,5,0
Queens,Ages 5-17 years,2017-11-19,10,11.169056563812909
Queens,Ages 5-17 years,2017-11-20,6,0.0417873086354904
Queens,Ages 5-17 years,2017-11-21,8,0
Queens,Ages 5-17 years,2017-11-22,3,2.832481379411017
Queens,Ages 5-17 years,2017-11-23,3,5.9720245500889195
Queens,Ages 5-17 years,2017-11-24,10,0
Queens,Ages 5-17 years,2017-11-25,10,0
Queens,Ages 5-17 years,2017-11-26,11,0
Queens,Ages 5-17 years,2017-11-27,18,0
Queens,Ages 5-17 years,2017-11-28,5,0
Queens,Ages 5-17 years,2017-11-29,8,0
Queens,Ages 5-17 years,2017-11-30,8,0
Queens,Ages 5-17 years,2017-12-01,7,0.41938186069344013
Queens,Ages 5-17 years,2017-12-02,12,0
Queens,Ages 5-17 years,2017-12-03,8,0
Queens,Ages 5-17 years,2017-12-04,17,0
Queens,Ages 5-17 years,2017-12-05,6,0
Queens,Ages 5-17 years,2017-12-06,8,12.883066832763813
Queens,Ages 5-17 years,2017-12-07,5,0
Queens,Ages 5-17 years,2017-12-08,7,0
Queens,Ages 5-17 years,2017-12-09,7,0
Queens,Ages 5-17 years,2017-12-10,10,10.622478037971637
Queens,Ages 5-17 years,2017-12-11,8,3.6612470005909945e-7
Queens,Ages 5-17 years,2017-12-12,8,0.006451965535423472
Queens,Ages 5-17 years,2017-12-13,11,1.417408962490615e-5
Queens,Ages 5-17 years,2017-12-14,3,1.7013613011445305
Queens,Ages 5-17 years,2017-12-15,12,0.2255799897249073
Queens,Ages 5-17 years,2017-12-16,6,3.4773193346930222
Queens,Ages 5-17 years,2017-12-17,7,0
Queens,Ages 5-17 years,2017-12-18,9,0.5999981358419704
Queens,Ages 5-17 years,2017-12-19,12,0
Queens,Ages 5-17 years,2017-12-20,10,0
Queens,Ages 5-17 years,2017-12-21,7,0
Queens,Ages 5-17 years,2017-12-22,6,0
Queens,Ages 5-17 years,2017-12-23,8,1.8157582995652761
Queens,Ages 5-17 years,2017-12-24,7,12.26120140587715
Queens,Ages 5-17 years,2017-12-25,9,6.712303286589614
Queens,Ages 5-17 years,2017-12-26,13,0
Queens,Ages 5-17 years,2017-12-27,4,0
Queens,Ages 5-17 years,2017-12-28,5,0
Queens,Ages 5-17 years,2017-12-29,7,0
Queens,Ages 5-17 years,2017-12-30,7,0
Queens,Ages 5-17 years,2017-12-31,2,1.1701819018170174
Queens,Ages 5-17 years,2018-01-01,3,0
Queens,Ages 5-17 years,2018-01-02,7,0
Queens,Ages 5-17 years,2018-01-03,3,0
Queens,Ages 5-17 years,2018-01-04,1,2.84356703088746
Queens,Ages 5-17 years,2018-01-05,4,19.172284218095832
Queens,Ages 5-17 years,2018-01-06,5,0
Queens,Ages 5-17 years,2018-01-07,3,0
Queens,Ages 5-17 years,2018-01-08,14,0
Queens,Ages 5-17 years,2018-01-09,11,0.3097756252861571
Queens,Ages 5-17 years,2018-01-10,8,0
Queens,Ages 5-17 years,2018-01-11,5,0
Queens,Ages 5-17 years,2018-01-12,7,0.021745738328152096
Queens,Ages 5-17 years,2018-01-13,2,20.94844423987913
Queens,Ages 5-17 years,2018-01-14,2,0
Queens,Ages 5-17 years,2018-01-15,8,0
Queens,Ages 5-17 years,2018-01-16,6,0
Queens,Ages 5-17 years,2018-01-17,7,1.1933176677961235
Queens,Ages 5-17 years,2018-01-18,6,3.9523599856687683
Queens,Ages 5-17 years,2018-01-19,5,0
Queens,Ages 5-17 years,2018-01-20,11,0
Queens,Ages 5-17 years,2018-01-21,5,0
Queens,Ages 5-17 years,2018-01-22,11,0.0568194005845948
Queens,Ages 5-17 years,2018-01-23,6,1.0205330042616052
Queens,Ages 5-17 years,2018-01-24,10,5.922915243763274
Queens,Ages 5-17 years,2018-01-25,2,0
Queens,Ages 5-17 years,2018-01-26,9,0
Queens,Ages 5-17 years,2018-01-27,11,0
Queens,Ages 5-17 years,2018-01-28,10,5.129141513097607
Queens,Ages 5-17 years,2018-01-29,7,2.95026040809872
Queens,Ages 5-17 years,2018-01-30,8,3.5727555287315353
Queens,Ages 5-17 years,2018-01-31,8,2.0898062244428238e-6
Queens,Ages 5-17 years,2018-02-01,5,0
Queens,Ages 5-17 years,2018-02-02,6,7.111237020446444
Queens,Ages 5-17 years,2018-02-03,7,0
Queens,Ages 5-17 years,2018-02-04,5,0
Queens,Ages 5-17 years,2018-02-05,8,25.92021094405419
Queens,Ages 5-17 years,2018-02-06,7,0
Queens,Ages 5-17 years,2018-02-07,4,0
Queens,Ages 5-17 years,2018-02-08,6,22.983751008017013
Queens,Ages 5-17 years,2018-02-09,11,0
Queens,Ages 5-17 years,2018-02-10,4,0
Queens,Ages 5-17 years,2018-02-11,14,19.694580908541795
Queens,Ages 5-17 years,2018-02-12,15,21.45201492467327
Queens,Ages 5-17 years,2018-02-13,10,2.572634460168357e-4
Queens,Ages 5-17 years,2018-02-14,9,0.37384094198511514
Queens,Ages 5-17 years,2018-02-15,5,2.2823860148672575
Queens,Ages 5-17 years,2018-02-16,1,5.559142753671168
Queens,Ages 5-17 years,2018-02-17,10,1.5221351671143561
Queens,Ages 5-17 years,2018-02-18,8,15.817719265245769
Queens,Ages 5-17 years,2018-02-19,4,0
Queens,Ages 5-17 years,2018-02-20,6,1.2799654786995551
Queens,Ages 5-17 years,2018-02-21,5,0
Queens,Ages 5-17 years,2018-02-22,3,0.592953874545764
Queens,Ages 5-17 years,2018-02-23,6,2.6394501621387847
Queens,Ages 5-17 years,2018-02-24,3,1.868722505496445
Queens,Ages 5-17 years,2018-02-25,6,20.98935138356191
Queens,Ages 5-17 years,2018-02-26,1,8.975530007987075
Queens,Ages 5-17 years,2018-02-27,9,0
Queens,Ages 5-17 years,2018-02-28,3,0
Queens,Ages 5-17 years,2018-03-01,4,0
Queens,Ages 5-17 years,2018-03-02,6,42.789758129485
Queens,Ages 5-17 years,2018-03-03,4,40.019657883645614
Queens,Ages 5-17 years,2018-03-04,9,0
Queens,Ages 5-17 years,2018-03-05,8,0
Queens,Ages 5-17 years,2018-03-06,9,0
Queens,Ages 5-17 years,2018-03-07,6,3.480935645144593
Queens,Ages 5-17 years,2018-03-08,8,32.609115310838085
Queens,Ages 5-17 years,2018-03-09,2,0
Queens,Ages 5-17 years,2018-03-10,5,0
Queens,Ages 5-17 years,2018-03-11,11,0
Queens,Ages 5-17 years,2018-03-12,10,0
Queens,Ages 5-17 years,2018-03-13,5,5.521173604987398
Queens,Ages 5-17 years,2018-03-14,12,5.927335916273264
Queens,Ages 5-17 years,2018-03-15,5,0
Queens,Ages 5-17 years,2018-03-16,8,0
Queens,Ages 5-17 years,2018-03-17,11,0
Queens,Ages 5-17 years,2018-03-18,6,0
Queens,Ages 5-17 years,2018-03-19,16,0
Queens,Ages 5-17 years,2018-03-20,16,0
Queens,Ages 5-17 years,2018-03-21,8,1.5814082050821068
Queens,Ages 5-17 years,2018-03-22,12,36.37914047206282
Queens,Ages 5-17 years,2018-03-23,6,0
Queens,Ages 5-17 years,2018-03-24,11,0
Queens,Ages 5-17 years,2018-03-25,5,0
Queens,Ages 5-17 years,2018-03-26,10,0
Queens,Ages 5-17 years,2018-03-27,5,0
Queens,Ages 5-17 years,2018-03-28,12,1.1277554697985277
Queens,Ages 5-17 years,2018-03-29,12,1.8538553106267118e-5
Queens,Ages 5-17 years,2018-03-30,7,0.6983918687069262
Queens,Ages 5-17 years,2018-03-31,5,2.8835881106069805
Queens,Ages 5-17 years,2018-04-01,11,0
Queens,Ages 5-17 years,2018-04-02,4,10.561039135413871
Queens,Ages 5-17 years,2018-04-03,9,3.3197585665690243
Queens,Ages 5-17 years,2018-04-04,6,5.708020393518132
Queens,Ages 5-17 years,2018-04-05,4,3.180815839645155
Queens,Ages 5-17 years,2018-04-06,2,6.586914488673923e-5
Queens,Ages 5-17 years,2018-04-07,3,2.4986201501049137
Queens,Ages 5-17 years,2018-04-08,6,0
Queens,Ages 5-17 years,2018-04-09,8,0
Queens,Ages 5-17 years,2018-04-10,8,0.6280869242300073
Queens,Ages 5-17 years,2018-04-11,6,8.164380208908992e-7
Queens,Ages 5-17 years,2018-04-12,12,0
Queens,Ages 5-17 years,2018-04-13,2,0
Queens,Ages 5-17 years,2018-04-14,5,0
Queens,Ages 5-17 years,2018-04-15,8,3.8440082009344155e-6
Queens,Ages 5-17 years,2018-04-16,7,21.91699643238784
Queens,Ages 5-17 years,2018-04-17,7,32.231328546248164
Queens,Ages 5-17 years,2018-04-18,10,1.7961635509140873e-5
Queens,Ages 5-17 years,2018-04-19,8,2.1364427317247916
Queens,Ages 5-17 years,2018-04-20,7,3.4936813643839146
Queens,Ages 5-17 years,2018-04-21,7,8.164380208908992e-7
Queens,Ages 5-17 years,2018-04-22,8,0
Queens,Ages 5-17 years,2018-04-23,13,0
Queens,Ages 5-17 years,2018-04-24,24,0.05203921732967148
Queens,Ages 5-17 years,2018-04-25,11,7.929392663558926
Queens,Ages 5-17 years,2018-04-26,6,5.536789143856943
Queens,Ages 5-17 years,2018-04-27,7,4.315245375804978e-6
Queens,Ages 5-17 years,2018-04-28,4,3.2729885029896537
Queens,Ages 5-17 years,2018-04-29,11,4.254744962922385
Queens,Ages 5-17 years,2018-04-30,13,0.16370635506296705
Queens,Ages 5-17 years,2018-05-01,6,0.274443836022014
Queens,Ages 5-17 years,2018-05-02,6,5.3844525430717796e-8
Queens,Ages 5-17 years,2018-05-03,9,0
Queens,Ages 5-17 years,2018-05-04,6,0.0824350752037091
Queens,Ages 5-17 years,2018-05-05,14,0
Queens,Ages 5-17 years,2018-05-06,13,0
Queens,Ages 5-17 years,2018-05-07,22,0.00900447188834026
Queens,Ages 5-17 years,2018-05-08,24,0
Queens,Ages 5-17 years,2018-05-09,23,0
Queens,Ages 5-17 years,2018-05-10,19,0
Queens,Ages 5-17 years,2018-05-11,26,4.035994650578944
Queens,Ages 5-17 years,2018-05-12,15,2.4440061348413598
Queens,Ages 5-17 years,2018-05-13,9,3.7087261709019836
Queens,Ages 5-17 years,2018-05-14,11,4.547889706239755
Queens,Ages 5-17 years,2018-05-15,10,0
Queens,Ages 5-17 years,2018-05-16,11,17.371556437259564
Queens,Ages 5-17 years,2018-05-17,9,17.53461904855886
Queens,Ages 5-17 years,2018-05-18,12,3.3908758861219725
Queens,Ages 5-17 years,2018-05-19,11,4.490439307462353
Queens,Ages 5-17 years,2018-05-20,11,13.790932769844975
Queens,Ages 5-17 years,2018-05-21,16,0.005053724660625348
Queens,Ages 5-17 years,2018-05-22,9,0
Queens,Ages 5-17 years,2018-05-23,9,10.170946679012943
Queens,Ages 5-17 years,2018-05-24,6,0
Queens,Ages 5-17 years,2018-05-25,7,0
Queens,Ages 5-17 years,2018-05-26,7,0
Queens,Ages 5-17 years,2018-05-27,11,3.6587411763157753
Queens,Ages 5-17 years,2018-05-28,6,13.71831932548791
Queens,Ages 5-17 years,2018-05-29,9,0
Queens,Ages 5-17 years,2018-05-30,7,0
Queens,Ages 5-17 years,2018-05-31,5,0.001507802343127646
Queens,Ages 5-17 years,2018-06-01,5,2.669942021198424
Queens,Ages 5-17 years,2018-06-02,4,7.45941064366567
Queens,Ages 5-17 years,2018-06-03,4,1.974144435526723
Queens,Ages 5-17 years,2018-06-04,8,14.48097354593692
Queens,Ages 5-17 years,2018-06-05,3,0.98019774321983
Queens,Ages 5-17 years,2018-06-06,14,0.22941727285153388
Queens,Ages 5-17 years,2018-06-07,8,0
Queens,Ages 5-17 years,2018-06-08,7,0
Queens,Ages 5-17 years,2018-06-09,4,0
Queens,Ages 5-17 years,2018-06-10,6,0.1122258831402991
Queens,Ages 5-17 years,2018-06-11,3,1.688805477225613
Queens,Ages 5-17 years,2018-06-12,3,0
Queens,Ages 5-17 years,2018-06-13,11,0
Queens,Ages 5-17 years,2018-06-14,6,0.8798281749072093
Queens,Ages 5-17 years,2018-06-15,3,0
Queens,Ages 5-17 years,2018-06-16,2,0
Queens,Ages 5-17 years,2018-06-17,5,0
Queens,Ages 5-17 years,2018-06-18,4,0.06271321451469898
Queens,Ages 5-17 years,2018-06-19,2,4.993485022250246
Queens,Ages 5-17 years,2018-06-20,6,0
Queens,Ages 5-17 years,2018-06-21,4,14.643249170690236
Queens,Ages 5-17 years,2018-06-22,2,0.1796555255930865
Queens,Ages 5-17 years,2018-06-23,3,1.3954404892871557
Queens,Ages 5-17 years,2018-06-24,3,0.05863734303522801
Queens,Ages 5-17 years,2018-06-25,1,2.482045662563429
Queens,Ages 5-17 years,2018-06-26,7,0
Queens,Ages 5-17 years,2018-06-27,2,0
Queens,Ages 5-17 years,2018-06-28,1,14.026875752554485
Queens,Ages 5-17 years,2018-06-29,1,25.3802504985324
Queens,Ages 5-17 years,2018-06-30,5,0
Queens,Ages 5-17 years,2018-07-01,2,0
Queens,Ages 5-17 years,2018-07-02,3,0
Queens,Ages 5-17 years,2018-07-03,4,0
Queens,Ages 5-17 years,2018-07-04,5,0.5478584666090108
Queens,Ages 5-17 years,2018-07-05,2,1.0348444564817837e-4
Queens,Ages 5-17 years,2018-07-06,3,0.8362501518734398
Queens,Ages 5-17 years,2018-07-07,5,3.1045756753697185
Queens,Ages 5-17 years,2018-07-08,5,0
Queens,Ages 5-17 years,2018-07-09,6,0
Queens,Ages 5-17 years,2018-07-10,0,0
Queens,Ages 5-17 years,2018-07-11,6,0
Queens,Ages 5-17 years,2018-07-12,3,2.3916419948814545
Queens,Ages 5-17 years,2018-07-13,0,0
Queens,Ages 5-17 years,2018-07-14,1,0
Queens,Ages 5-17 years,2018-07-15,1,23.86522732027153
Queens,Ages 5-17 years,2018-07-16,6,1.3304201562806552
Queens,Ages 5-17 years,2018-07-17,3,0
Queens,Ages 5-17 years,2018-07-18,3,24.32929758936394
Queens,Ages 5-17 years,2018-07-19,2,0
Queens,Ages 5-17 years,2018-07-20,2,0
Queens,Ages 5-17 years,2018-07-21,4,0
Queens,Ages 5-17 years,2018-07-22,2,16.127800541183095
Queens,Ages 5-17 years,2018-07-23,3,15.388310334429402
Queens,Ages 5-17 years,2018-07-24,4,1.5742009091114721
Queens,Ages 5-17 years,2018-07-25,3,6.114017990714032
Queens,Ages 5-17 years,2018-07-26,3,15.558327103686059
Queens,Ages 5-17 years,2018-07-27,2,0
Queens,Ages 5-17 years,2018-07-28,5,14.566406103318013
Queens,Ages 5-17 years,2018-07-29,8,2.2711649969263026e-4
Queens,Ages 5-17 years,2018-07-30,2,0
Queens,Ages 5-17 years,2018-07-31,3,0.01646362284971128
Queens,Ages 5-17 years,2018-08-01,5,0.44109064900462197
Queens,Ages 5-17 years,2018-08-02,2,0.7571457520305267
Queens,Ages 5-17 years,2018-08-03,2,2.1391002165428072
Queens,Ages 5-17 years,2018-08-04,5,9.10639752412329
Queens,Ages 5-17 years,2018-08-05,5,15.082034461115498
Queens,Ages 5-17 years,2018-08-06,4,0
Queens,Ages 5-17 years,2018-08-07,5,0
Queens,Ages 5-17 years,2018-08-08,1,37.021303844629344
Queens,Ages 5-17 years,2018-08-09,2,14.525962574423417
Queens,Ages 5-17 years,2018-08-10,2,0
Queens,Ages 5-17 years,2018-08-11,3,6.357214222171544
Queens,Ages 5-17 years,2018-08-12,2,31.774659412139396
Queens,Ages 5-17 years,2018-08-13,2,10.165127525001681
Queens,Ages 5-17 years,2018-08-14,3,7.461660698995566
Queens,Ages 5-17 years,2018-08-15,3,10.266314533134114
Queens,Ages 5-17 years,2018-08-16,3,0
Queens,Ages 5-17 years,2018-08-17,5,0
Queens,Ages 5-17 years,2018-08-18,3,8.554462497247679
Queens,Ages 5-17 years,2018-08-19,5,2.8678252489932317
Queens,Ages 5-17 years,2018-08-20,3,0.7751373977025272
Queens,Ages 5-17 years,2018-08-21,1,0.010111625963260172
Queens,Ages 5-17 years,2018-08-22,1,8.40429026845929
Queens,Ages 5-17 years,2018-08-23,4,0.21888689936393285
Queens,Ages 5-17 years,2018-08-24,2,0
Queens,Ages 5-17 years,2018-08-25,4,0
Queens,Ages 5-17 years,2018-08-26,8,0
Queens,Ages 5-17 years,2018-08-27,8,0
Queens,Ages 5-17 years,2018-08-28,4,0
Queens,Ages 5-17 years,2018-08-29,0,0
Queens,Ages 5-17 years,2018-08-30,4,0
Queens,Ages 5-17 years,2018-08-31,4,0.005059537603580586
Queens,Ages 5-17 years,2018-09-01,9,0.17824769937157223
Queens,Ages 5-17 years,2018-09-02,5,0
Queens,Ages 5-17 years,2018-09-03,4,0
Queens,Ages 5-17 years,2018-09-04,8,0
Queens,Ages 5-17 years,2018-09-05,2,0
Queens,Ages 5-17 years,2018-09-06,2,0
Queens,Ages 5-17 years,2018-09-07,4,7.3606313897253735
Queens,Ages 5-17 years,2018-09-08,5,0.5173835598640293
Queens,Ages 5-17 years,2018-09-09,4,1.4486850795223907
Queens,Ages 5-17 years,2018-09-10,8,17.428355968776252
Queens,Ages 5-17 years,2018-09-11,7,16.504671257376835
Queens,Ages 5-17 years,2018-09-12,9,3.098552530790419
Queens,Ages 5-17 years,2018-09-13,3,6.9570276825417805
Queens,Ages 5-17 years,2018-09-14,5,0.10544315835793927
Queens,Ages 5-17 years,2018-09-15,4,2.6523006184989475e-5
Queens,Ages 5-17 years,2018-09-16,10,0
Queens,Ages 5-17 years,2018-09-17,16,0
Queens,Ages 5-17 years,2018-09-18,10,0.32957202282131026
Queens,Ages 5-17 years,2018-09-19,6,25.74677692132388
Queens,Ages 5-17 years,2018-09-20,12,0
Queens,Ages 5-17 years,2018-09-21,17,0
Queens,Ages 5-17 years,2018-09-22,12,0
Queens,Ages 5-17 years,2018-09-23,11,0.002986423212331991
Queens,Ages 5-17 years,2018-09-24,19,0.084735782834023
Queens,Ages 5-17 years,2018-09-25,10,5.734842633403214
Queens,Ages 5-17 years,2018-09-26,11,29.444152051030127
Queens,Ages 5-17 years,2018-09-27,11,4.812887316036795
Queens,Ages 5-17 years,2018-09-28,11,29.769348626484476
Queens,Ages 5-17 years,2018-09-29,14,2.7129096198001057
Queens,Ages 5-17 years,2018-09-30,12,0
Queens,Ages 5-17 years,2018-10-01,18,0
Queens,Ages 5-17 years,2018-10-02,19,0
Queens,Ages 5-17 years,2018-10-03,12,15.657312473012118
Queens,Ages 5-17 years,2018-10-04,8,1.028235579007463
Queens,Ages 5-17 years,2018-10-05,8,0.9625797109339116
Queens,Ages 5-17 years,2018-10-06,2,0
Queens,Ages 5-17 years,2018-10-07,5,1.090439349111044e-4
Queens,Ages 5-17 years,2018-10-08,7,0
Queens,Ages 5-17 years,2018-10-09,5,0.03635268760283505
Queens,Ages 5-17 years,2018-10-10,3,0
Queens,Ages 5-17 years,2018-10-11,9,0
Queens,Ages 5-17 years,2018-10-12,7,43.26353419030656
Queens,Ages 5-17 years,2018-10-13,9,1.1986271654146756
Queens,Ages 5-17 years,2018-10-14,12,1.6920817007976796
Queens,Ages 5-17 years,2018-10-15,12,0.4461778170725756
Queens,Ages 5-17 years,2018-10-16,14,4.494288077127868
Queens,Ages 5-17 years,2018-10-17,10,0
Queens,Ages 5-17 years,2018-10-18,6,0
Queens,Ages 5-17 years,2018-10-19,7,0
Queens,Ages 5-17 years,2018-10-20,5,2.1828621268405
Queens,Ages 5-17 years,2018-10-21,12,8.894841395799886e-4
Queens,Ages 5-17 years,2018-10-22,22,0
Queens,Ages 5-17 years,2018-10-23,9,0
Queens,Ages 5-17 years,2018-10-24,10,0
Queens,Ages 5-17 years,2018-10-25,13,0
Queens,Ages 5-17 years,2018-10-26,12,0
Queens,Ages 5-17 years,2018-10-27,5,14.856128358693267
Queens,Ages 5-17 years,2018-10-28,3,13.946716705793037
Queens,Ages 5-17 years,2018-10-29,17,1.790661143323895
Queens,Ages 5-17 years,2018-10-30,3,9.1447028530242507e-05
Queens,Ages 5-17 years,2018-10-31,9,0
Queens,Ages 5-17 years,2018-11-01,5,0
Queens,Ages 5-17 years,2018-11-02,7,0.1696654028422041
Queens,Ages 5-17 years,2018-11-03,8,10.30659608873902
Queens,Ages 5-17 years,2018-11-04,13,1.5412928632254617e-5
Queens,Ages 5-17 years,2018-11-05,8,1.2672477068167289e-5
Queens,Ages 5-17 years,2018-11-06,7,7.237369246344073
Queens,Ages 5-17 years,2018-11-07,11,18.756578346834193
Queens,Ages 5-17 years,2018-11-08,10,0
Queens,Ages 5-17 years,2018-11-09,7,0
Queens,Ages 5-17 years,2018-11-10,6,19.078991509913454
Queens,Ages 5-17 years,2018-11-11,8,0
Queens,Ages 5-17 years,2018-11-12,12,0
Queens,Ages 5-17 years,2018-11-13,10,20.476739579681396
Queens,Ages 5-17 years,2018-11-14,6,8.771558255652904
Queens,Ages 5-17 years,2018-11-15,8,0
Queens,Ages 5-17 years,2018-11-16,9,27.75683302334173
Queens,Ages 5-17 years,2018-11-17,6,0.1303567476227271
Queens,Ages 5-17 years,2018-11-18,8,0
Queens,Ages 5-17 years,2018-11-19,11,0
Queens,Ages 5-17 years,2018-11-20,5,0.04454417726678158
Queens,Ages 5-17 years,2018-11-21,8,0.011097695260932182
Queens,Ages 5-17 years,2018-11-22,2,0
Queens,Ages 5-17 years,2018-11-23,3,0
Queens,Ages 5-17 years,2018-11-24,6,0
Queens,Ages 5-17 years,2018-11-25,11,55.67812111709326
Queens,Ages 5-17 years,2018-11-26,12,0
Queens,Ages 5-17 years,2018-11-27,4,22.86811738767228
Queens,Ages 5-17 years,2018-11-28,9,0
Queens,Ages 5-17 years,2018-11-29,7,0
Queens,Ages 5-17 years,2018-11-30,5,0
Queens,Ages 5-17 years,2018-12-01,5,1.720001699717467
Queens,Ages 5-17 years,2018-12-02,5,17.627050706903397
Queens,Ages 5-17 years,2018-12-03,8,8.04645341131303
Queens,Ages 5-17 years,2018-12-04,7,0
Queens,Ages 5-17 years,2018-12-05,4,0
Queens,Ages 5-17 years,2018-12-06,5,0
Queens,Ages 5-17 years,2018-12-07,7,0
Queens,Ages 5-17 years,2018-12-08,5,0
Queens,Ages 5-17 years,2018-12-09,4,0
Queens,Ages 5-17 years,2018-12-10,9,0
Queens,Ages 5-17 years,2018-12-11,5,0
Queens,Ages 5-17 years,2018-12-12,11,0
Queens,Ages 5-17 years,2018-12-13,5,0
Queens,Ages 5-17 years,2018-12-14,9,0.38627045854338893
Queens,Ages 5-17 years,2018-12-15,6,6.6433150841738176
Queens,Ages 5-17 years,2018-12-16,7,8.250560768923096
Queens,Ages 5-17 years,2018-12-17,4,19.4409506182122
Queens,Ages 5-17 years,2018-12-18,3,0
Queens,Ages 5-17 years,2018-12-19,12,0
Queens,Ages 5-17 years,2018-12-20,1,0
Queens,Ages 5-17 years,2018-12-21,5,25.237745426512298
Queens,Ages 5-17 years,2018-12-22,4,25.019442542100002
Queens,Ages 5-17 years,2018-12-23,4,0
Queens,Ages 5-17 years,2018-12-24,10,2.2439253531002366
